time,quarter,team,player,play,distance,result,assist,points,rebounds,assists,steals,blocks,turnovers,fouls
07:58,2,SIXERS,Oubre,MISS Oubre Jr. 28' 3PT Jump Shot,28,Jr. 28' 3PT Jump Shot,NA,0,0,0,0,0,0,0
07:55,2,SIXERS,Grimes,Grimes REBOUND (Off:1 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
07:47,2,SIXERS,Embiid,MISS Embiid 15' Jump Shot,15,Jump Shot,NA,0,0,0,0,0,0,0
07:44,2,KNICKS,Hart,Hart REBOUND (Off:1 Def:5),NA,REBOUND,NA,0,1,0,0,0,0,0
07:24,2,SIXERS,Edgecombe,SUB: Edgecombe FOR Grimes,NA,SUB,NA,0,0,0,0,0,0,0
07:24,2,KNICKS,Brunson,SUB: Brunson FOR Alvarado,NA,SUB,NA,0,0,0,0,0,0,0
07:24,2,KNICKS,McBride,SUB: McBride FOR Shamet,NA,SUB,NA,0,0,0,0,0,0,0
07:21,2,KNICKS,Robinson,Robinson 1' Alley Oop Dunk (2 PTS) (Brunson 5 AST),1,Alley Oop Dunk,Brunson,2,0,1,0,0,0,0
07:09,2,KNICKS,Robinson,Robinson S.FOUL (P1.T3) (R.Acosta),NA,FOUL,NA,0,0,0,0,0,0,1
07:09,2,SIXERS,Embiid Free Throw,MISS Embiid Free Throw 1 of 2,NA,Free Throw 1 of 2,NA,0,0,0,0,0,0,0
07:09,2,SIXERS,76ERS,76ERS Rebound,NA,REBOUND,NA,0,1,0,0,0,0,0
07:09,2,SIXERS,Embiid Free Throw,Embiid Free Throw 2 of 2 (5 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
06:55,2,SIXERS,Edgecombe,Edgecombe S.FOUL (P1.T3) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
06:55,2,KNICKS,Brunson Free Throw,Brunson Free Throw 1 of 2 (6 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
06:55,2,SIXERS,Drummond,SUB: Drummond FOR Embiid,NA,SUB,NA,0,0,0,0,0,0,0
06:55,2,KNICKS,Brunson Free Throw,MISS Brunson Free Throw 2 of 2,NA,Free Throw 2 of 2,NA,0,0,0,0,0,0,0
06:53,2,SIXERS,Drummond,Drummond REBOUND (Off:0 Def:1),NA,REBOUND,NA,0,1,0,0,0,0,0
06:40,2,SIXERS,Maxey,Maxey 14' Step Back Jump Shot (8 PTS),14,Step Back Jump Shot,NA,2,0,0,0,0,0,0
06:11,2,KNICKS,Brunson,Brunson 28' 3PT Pullup Jump Shot (9 PTS) (McBride 2 AST),28,3PT Pullup Jump Shot,McBride,3,0,1,0,0,0,0
05:57,2,SIXERS,Oubre,MISS Oubre Jr. 15' Pullup Jump Shot,15,Jr. 15' Pullup Jump Shot,NA,0,0,0,0,0,0,0
05:57,2,KNICKS,Robinson,Robinson BLOCK (1 BLK),NA,BLOCK,NA,0,0,0,0,1,0,0
05:53,2,SIXERS,George,George REBOUND (Off:2 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
05:48,2,SIXERS,Oubre,MISS Oubre Jr. 9' Fadeaway Jumper,9,Jr. 9' Fadeaway Jumper,NA,0,0,0,0,0,0,0
05:46,2,KNICKS,Hart,Hart REBOUND (Off:1 Def:6),NA,REBOUND,NA,0,1,0,0,0,0,0
05:37,2,KNICKS,Brunson,MISS Brunson 26' 3PT Pullup Jump Shot,26,3PT Pullup Jump Shot,NA,0,0,0,0,0,0,0
05:34,2,SIXERS,Maxey,Maxey REBOUND (Off:0 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:29,2,SIXERS,Drummond,MISS Drummond 24' 3PT Running Jump Shot,24,3PT Running Jump Shot,NA,0,0,0,0,0,0,0
05:27,2,SIXERS,Oubre,Oubre Jr. REBOUND (Off:1 Def:2),NA,REBOUND,NA,0,1,0,0,0,0,0
05:27,2,KNICKS,McBride,McBride S.FOUL (P1.T4) (M.Davis),NA,FOUL,NA,0,0,0,0,0,0,1
05:27,2,SIXERS,Oubre,Oubre Jr. Free Throw 1 of 2 (5 PTS),NA,Jr. Free Throw 1 of 2,NA,1,0,0,0,0,0,0
05:27,2,SIXERS,Oubre,Oubre Jr. Free Throw 2 of 2 (6 PTS),NA,Jr. Free Throw 2 of 2,NA,1,0,0,0,0,0,0
05:15,2,SIXERS,George,George P.FOUL (P2.T4) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
05:15,2,SIXERS,Bona,SUB: Bona FOR Drummond,NA,SUB,NA,0,0,0,0,0,0,0
05:01,2,SIXERS,Edgecombe,Edgecombe S.FOUL (P2.PN) (R.Acosta),NA,FOUL,NA,0,0,0,0,0,0,1
05:01,2,KNICKS,Instant Replay,Instant Replay2nd Period (8:04 PM EST),NA,Instant Replay2nd Period (8:04 PM EST),NA,0,0,0,0,0,0,0
05:01,2,KNICKS,Brunson Free Throw,Brunson Free Throw 1 of 2 (10 PTS),NA,Free Throw 1 of 2,NA,1,0,0,0,0,0,0
05:01,2,KNICKS,Brunson Free Throw,Brunson Free Throw 2 of 2 (11 PTS),NA,Free Throw 2 of 2,NA,1,0,0,0,0,0,0
04:45,2,SIXERS,George Bad Pass Turnover,George Bad Pass Turnover (P2.T3),NA,TURNOVER,NA,0,0,0,0,0,1,0
04:45,2,KNICKS,Bridges,Bridges STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
04:41,2,KNICKS,Bridges,Bridges 2' Running Finger Roll Layup (7 PTS),2,Running Finger Roll Layup,NA,2,0,0,0,0,0,0
04:41,2,SIXERS,Bona,Bona S.FOUL (P1.PN) (J.Tiven),NA,FOUL,NA,0,0,0,0,0,0,1
04:41,2,KNICKS,Shamet,SUB: Shamet FOR McBride,NA,SUB,NA,0,0,0,0,0,0,0
04:41,2,KNICKS,Bridges Free Throw,Bridges Free Throw 1 of 1 (8 PTS),NA,Free Throw 1 of 1,NA,1,0,0,0,0,0,0
04:30,2,SIXERS,Oubre,Oubre Jr. 1' Driving Finger Roll Layup (8 PTS) (Maxey 3 AST),1,Jr. 1' Driving Finger Roll Layup,Maxey,2,0,1,0,0,0,0
04:12,2,KNICKS,Bridges,Bridges 25' 3PT Jump Shot (11 PTS) (Brunson 6 AST),25,3PT Jump Shot,Brunson,3,0,1,0,0,0,0
04:00,2,SIXERS,George,MISS George 16' Pullup Jump Shot,16,Pullup Jump Shot,NA,0,0,0,0,0,0,0
03:56,2,KNICKS,Robinson,Robinson REBOUND (Off:1 Def:3),NA,REBOUND,NA,0,1,0,0,0,0,0
03:50,2,KNICKS,Bridges,MISS Bridges 6' Pullup Jump Shot,6,Pullup Jump Shot,NA,0,0,0,0,0,0,0
03:47,2,KNICKS,Shamet,Shamet REBOUND (Off:2 Def:0),NA,REBOUND,NA,0,1,0,0,0,0,0
03:38,2,KNICKS,Brunson,Brunson 7' Driving Floating Bank Jump Shot (13 PTS),7,Driving Floating Bank Jump Shot,NA,2,0,0,0,0,0,0
03:37,2,SIXERS,76ERS,76ERS Timeout: Regular (Full 3 Short 0),NA,TIMEOUT,NA,0,0,0,0,0,0,0
03:37,2,SIXERS,Embiid,SUB: Embiid FOR Bona,NA,SUB,NA,0,0,0,0,0,0,0
03:27,2,SIXERS,Edgecombe Bad Pass Turnover,Edgecombe Bad Pass Turnover (P1.T4),NA,TURNOVER,NA,0,0,0,0,0,1,0
03:27,2,KNICKS,Shamet,Shamet STEAL (1 STL),NA,STEAL,NA,0,0,0,1,0,0,0
03:26,2,KNICKS,Shamet Out,Shamet Out of Bounds Lost Ball Turnover (P1.T8),NA,TURNOVER,NA,0,0,0,0,0,1,0
